기준_년분기_코드,상권_코드_명,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
2024-02-01,건대입구역 6번,한식음식점,1063296346.0,18731,767463399.0,295832947.0,135495099.0,131793398.0,150414151.0,163748066.0,186012685.0,181216905.0,114616042.0,34305742.0,8288284.0,114335904.0,76194880.0,545946382.0,284225154,526315300.0,354224478.0,3142896,147153568.0,211621623.0,145056812.0,169045398.0,204519484.0,13458,5273,2292,2663,2944,2649,2910,3129,2144,604,57,3877,1727,8596,3870,10014,6876,73,2653,3717,3006,3568,3866
2024-02-01,건대입구역 6번,중식음식점,3674078208.0,78024,2229369252.0,1444708956.0,378570135.0,372601207.0,470849335.0,402725629.0,604622946.0,792023067.0,652685889.0,195860901.0,53910271.0,370011886.0,388493958.0,1687497444.0,978303748,1996949009.0,1363440420.0,19506616,1108068643.0,1034030677.0,569046200.0,421168218.0,208569072.0,48991,29033,9225,7110,10549,9427,12680,15475,13558,3151,3456,11598,10827,32697,16295,42827,32200,837,33578,19618,9833,7465,3694
2024-02-01,건대입구역 6번,치킨전문점,44842524.0,2356,25386920.0,19455604.0,4261400.0,4634981.0,4050453.0,5929547.0,6510539.0,10766046.0,8689558.0,0.0,0.0,1262157.0,7340782.0,28298955.0,7940630,21744055.0,22513941.0,800003,9699887.0,8690026.0,8149170.0,12014811.0,4904099.0,1426,930,235,236,259,342,354,518,412,0,0,94,283,1495,484,1121,1212,48,638,483,473,461,230
2024-02-01,건대입구역 6번,호프-간이주점,213947525.0,5420,139214464.0,74733061.0,22550382.0,28022344.0,23670282.0,17416934.0,47554522.0,43621299.0,31111762.0,34648989.0,57022.0,2303759.0,18650657.0,79140549.0,79146549,150898718.0,54485639.0,1455802,41742824.0,48383169.0,38572672.0,56430887.0,18799003.0,3449,1971,628,751,600,494,976,1148,823,483,6,93,640,2386,1812,3586,1759,53,1610,1188,817,1051,625
2024-02-01,건대입구역 6번,커피-음료,55340416.0,4441,31161569.0,24178847.0,6735866.0,8697723.0,2127277.0,6528395.0,7072308.0,13537035.0,10641812.0,0.0,2643838.0,14112076.0,18538314.0,20046188.0,0,32717647.0,22082214.0,204814,9735303.0,9875174.0,6800609.0,18897738.0,9286223.0,2579,1862,367,670,329,605,608,1005,857,0,345,1445,1500,1151,0,1961,2444,22,1093,1242,705,825,518
2024-02-01,건대입구역 6번,반찬가게,673163073.0,56999,433132482.0,240030591.0,87062678.0,86628235.0,70380009.0,79068900.0,109992660.0,141498577.0,98532014.0,0.0,24546114.0,122513351.0,188409893.0,240708324.0,96985391,307699665.0,353472739.0,5430556,126727462.0,186680805.0,158963244.0,125511018.0,57859320.0,38317,18682,7906,7386,7125,7299,8601,11036,7646,0,1564,10253,17030,21027,7125,30585,26154,695,13902,19723,9471,7473,5475
2024-02-01,건대입구역 1번,한식음식점,1493313073.0,31032,1008119083.0,485193990.0,167483557.0,197757871.0,202457248.0,204849434.0,235570973.0,296192945.0,189001045.0,200373655.0,6283294.0,259792640.0,99044022.0,506937713.0,420881749,786920721.0,528664720.0,6628503,400477630.0,404868983.0,191335423.0,179449372.0,132825526.0,22752,8280,4144,4484,4262,4651,5211,5159,3121,2729,311,8726,2755,9720,6791,16623,11193,160,7835,8165,3725,4405,3519
2024-02-01,건대입구역 1번,양식음식점,45538670.0,2315,42208530.0,3330140.0,7651872.0,9652249.0,9411516.0,9354200.0,6138693.0,3330140.0,0.0,0.0,0.0,31467250.0,3032090.0,11039330.0,0,24784042.0,8293827.0,80244,4424903.0,11744334.0,9079075.0,5135638.0,2613673.0,2126,189,401,516,412,459,338,189,0,0,0,1489,190,636,0,1468,492,6,297,733,470,309,143
2024-02-01,건대입구역 1번,치킨전문점,192587759.0,4511,140913612.0,51674147.0,20940285.0,25440936.0,31026006.0,32299118.0,31207267.0,26887725.0,24786422.0,20339914.0,0.0,0.0,885243.0,87866495.0,83496107,112501406.0,80086353.0,4068262,134957096.0,36215398.0,2807578.0,12649096.0,1890329.0,3241,1270,468,559,743,735,736,658,612,451,0,0,31,2099,1930,2467,2044,85,3158,843,54,317,54
2024-02-01,건대입구역 1번,분식전문점,76544945.0,6968,53751689.0,22793256.0,9671138.0,14932274.0,8496336.0,12320436.0,8331505.0,11494778.0,11298478.0,1955506.0,11418356.0,14078143.0,9140679.0,25541456.0,14410805,43945151.0,32599794.0,1461933,34272551.0,29341998.0,4011927.0,6290606.0,1165930.0,5109,1859,915,1122,959,1109,1004,900,959,195,1289,1423,1020,1947,1094,4341,2627,45,3167,2493,421,676,166
2024-02-01,건대입구역 1번,호프-간이주점,978544555.0,20714,610880041.0,367664514.0,110699619.0,100785308.0,115585726.0,105903720.0,177905668.0,197350133.0,170314381.0,313840430.0,20928421.0,0.0,3043949.0,188100512.0,452631243,590274340.0,369249549.0,25763095,440561598.0,281018112.0,99141778.0,89636797.0,23402510.0,13185,7529,2338,2340,2530,2430,3547,4228,3301,6188,500,0,43,4405,9578,11672,8831,653,9875,5597,1836,1957,586
2024-02-01,건대입구역 1번,커피-음료,36924294.0,4716,28472631.0,8451663.0,7188289.0,5564691.0,4871110.0,5559657.0,5288884.0,5080492.0,3371171.0,0.0,763763.0,16085784.0,8259923.0,11026231.0,788593,23050314.0,11252957.0,298443,5905520.0,13198048.0,5214114.0,5517277.0,4169866.0,3568,1148,879,730,576,757,626,676,472,0,123,1864,1216,1405,108,3055,1471,48,904,1922,568,636,446
2024-02-01,화양사거리,한식음식점,1886207076.0,49526,1399479619.0,486727457.0,214578087.0,316512897.0,271499499.0,272174098.0,324715038.0,290807580.0,195919877.0,100668004.0,31723062.0,361643935.0,161055031.0,811287137.0,419829907,1010830030.0,541860543.0,6575125,374061995.0,420107178.0,246521015.0,306376964.0,199048295.0,37002,12524,6469,7689,7454,7227,8163,6959,5565,2169,1997,15733,5994,17095,6538,28934,16348,256,11248,12260,7048,8662,5807
2024-02-01,화양사거리,중식음식점,129397066.0,5855,113064714.0,16332352.0,19790083.0,20520998.0,22036479.0,25725189.0,24991965.0,14449790.0,1882562.0,0.0,56792.0,55832021.0,10787706.0,46878264.0,15842283,56883849.0,39731432.0,614796,26757065.0,31890355.0,15269730.0,15520586.0,6562750.0,5075,780,859,955,1114,911,1236,626,154,0,5,2981,751,1831,287,3317,1853,46,1108,1654,888,1081,394
2024-02-01,화양사거리,일식음식점,42852876.0,1342,35838638.0,7014238.0,5831703.0,8513382.0,7895487.0,7623380.0,5974686.0,7014238.0,0.0,0.0,0.0,10709207.0,5532604.0,21086485.0,5524580,26197434.0,10316001.0,0,6079736.0,5967392.0,3837223.0,8586332.0,12042751.0,1124,218,211,212,278,204,219,218,0,0,0,357,152,701,132,825,387,0,233,263,146,212,357
2024-02-01,화양사거리,분식전문점,18876165.0,1528,13955180.0,4920985.0,1552356.0,3062300.0,3553149.0,2824038.0,2963337.0,2360058.0,2560927.0,238472.0,0.0,6559059.0,2110252.0,8955286.0,1013096,6463230.0,10140347.0,649220,6410365.0,3976934.0,2734663.0,2356493.0,475901.0,1082,446,146,241,274,216,205,216,230,12,0,493,198,740,85,505,925,53,594,355,204,175,47
2024-02-01,화양사거리,호프-간이주점,122279369.0,2603,98431431.0,23847938.0,14263062.0,21956638.0,20162581.0,19839653.0,22209497.0,17262044.0,6585894.0,38947700.0,0.0,824733.0,2289354.0,14447448.0,65770134,74034174.0,34584298.0,339314,42298900.0,28909414.0,13379314.0,18783767.0,4907767.0,2063,540,300,418,420,445,480,395,145,793,0,80,75,306,1349,1557,865,8,945,709,318,325,114
2024-02-01,화양사거리,커피-음료,53605418.0,5827,39668393.0,13937025.0,7535723.0,6428682.0,7851177.0,9112651.0,8740160.0,7036230.0,6900795.0,2777809.0,399682.0,11964420.0,13476258.0,17533085.0,7454164,29765150.0,22100798.0,184554,19129651.0,17626947.0,8052672.0,3422103.0,3450021.0,4091,1736,715,693,728,1018,937,836,900,432,50,1111,1433,1697,1104,3112,2657,26,2646,1923,666,388,120
2024-02-01,화양사거리,반찬가게,696000000.0,45218,360605206.0,335394794.0,65113839.0,0.0,98771425.0,90002043.0,106717899.0,179582322.0,155812472.0,0.0,0.0,91099992.0,337082704.0,265154255.0,2663049,129164398.0,566835602.0,45430273,483350568.0,83764920.0,28959523.0,39258575.0,15236141.0,25228,19990,5019,0,6244,6900,7065,10559,9431,0,0,6249,21176,17551,242,8224,36994,3072,31372,4935,1925,2899,1015
2024-02-01,뚝섬유원지역 1번,한식음식점,471382129.0,13716,314428613.0,156953516.0,33196442.0,62737251.0,61902068.0,76002893.0,80589959.0,79512927.0,77440589.0,0.0,682995.0,149448494.0,36074888.0,257809520.0,27366232,224093922.0,177859210.0,2311364,34066530.0,67410267.0,75281216.0,95338208.0,127545546.0,9228,4488,1244,1848,1779,2201,2156,2257,2231,0,31,5337,1622,6442,284,6746,5764,82,897,2076,2072,3215,4162
2024-03-01,옥수역 6번,한식음식점,861261629.0,19166,572355084.0,288906545.0,110453869.0,84039650.0,120709654.0,95267337.0,161884574.0,149363812.0,139542733.0,4328506.0,4602778.0,179957136.0,60848290.0,457264372.0,154260547,429856788.0,316939856.0,236570,54197193.0,182100102.0,190416762.0,200035642.0,119810373.0,13490,5676,2855,2041,2826,2467,3301,2923,2753,71,268,5799,1782,9128,2118,9847,7531,7,1329,3913,4345,4469,3316
2024-03-01,옥수역 6번,제과점,37665427.0,3886,30136943.0,7528484.0,4515797.0,6344335.0,5994716.0,5814084.0,7468011.0,7528484.0,0.0,0.0,6856247.0,9885529.0,9802836.0,11120815.0,0,12621663.0,25043764.0,87564,1085282.0,7416846.0,9307630.0,8621800.0,11146305.0,3149,737,496,628,686,619,720,737,0,0,680,1040,1035,1131,0,1233,2653,18,150,802,951,980,985
2024-03-01,옥수역 6번,패스트푸드점,8833133.0,409,5020939.0,3812194.0,49225.0,158614.0,639924.0,2770266.0,1402910.0,2064710.0,1747484.0,0.0,0.0,672739.0,1733810.0,5535067.0,891517,3717481.0,5115652.0,0,2259363.0,3502792.0,766615.0,2156688.0,147675.0,173,236,5,5,32,65,66,127,109,0,0,38,136,187,48,139,270,0,99,194,61,44,11
2024-03-01,옥수역 6번,치킨전문점,235083707.0,5486,183477609.0,51606098.0,33639329.0,32148651.0,34834211.0,29814535.0,53040883.0,28438049.0,23168049.0,32767934.0,0.0,8330.0,3550080.0,82971826.0,115785537,137765266.0,64699928.0,463276,15699103.0,41862178.0,43667016.0,66635122.0,34138499.0,4266,1220,775,798,778,731,1184,733,487,645,0,0,76,2179,2586,3277,1557,17,422,961,1031,1479,924
2024-03-01,옥수역 6번,분식전문점,263981356.0,22677,190264879.0,73716477.0,32761753.0,40344123.0,37820656.0,35757509.0,43580838.0,41437174.0,32279303.0,0.0,14990853.0,94136293.0,55243055.0,87139556.0,12471599,110002540.0,123899879.0,1326518,15523074.0,57678664.0,68718410.0,50440659.0,40215090.0,16134,6543,3052,3085,3198,3112,3687,3760,2783,0,1188,7693,4471,7886,1439,9767,11794,202,1675,5537,6344,4123,3679
2024-03-01,옥수역 6번,호프-간이주점,85289917.0,1993,66967235.0,18322682.0,10579019.0,15876003.0,12173596.0,14097054.0,14241563.0,10698613.0,7624069.0,8859867.0,0.0,0.0,0.0,19329258.0,57100792,49232553.0,28797057.0,0,19448851.0,22593157.0,13449257.0,15033868.0,7504476.0,1494,499,269,299,279,298,349,269,230,140,0,0,0,547,1306,1037,837,0,399,507,299,330,339
2024-03-01,옥수역 6번,커피-음료,217552500.0,36135,139422158.0,78130342.0,30046165.0,24006941.0,28581006.0,28087014.0,28701032.0,38269247.0,39861095.0,0.0,35741022.0,69826775.0,58977436.0,47463575.0,5543692,91121126.0,113103129.0,2628388,28086158.0,64912607.0,41876071.0,37142764.0,29578271.0,24105,12030,5213,4332,4831,4680,5049,6010,6020,0,7813,11194,9268,7436,424,17193,17494,493,4802,11225,7060,6561,4544
2024-03-01,옥수터널,패스트푸드점,55703918.0,1836,33871661.0,21832257.0,6010624.0,4373069.0,4367063.0,11999326.0,7121579.0,8147173.0,13685084.0,0.0,0.0,10852217.0,11936236.0,30918681.0,1996784,24608025.0,21524334.0,0,1898083.0,6704826.0,9821154.0,14337569.0,13370728.0,1074,762,202,150,156,346,220,323,439,0,0,352,295,1119,70,849,827,0,75,272,359,496,474
2024-03-01,옥수터널,커피-음료,19192491.0,2865,12447473.0,6745018.0,2143758.0,2787193.0,2422528.0,2289828.0,2804166.0,2992927.0,3752091.0,0.0,5150572.0,6134500.0,6925549.0,981870.0,0,9334845.0,9427660.0,170883,2413378.0,4947675.0,6914772.0,3081022.0,1234775.0,1892,973,376,370,370,370,406,427,546,0,791,910,1030,134,0,1288,1551,41,427,754,1016,414,188
2024-03-01,신금호역 4번,한식음식점,293694505.0,7994,198382702.0,95311803.0,43846761.0,33224958.0,44231532.0,40899191.0,36180260.0,44339720.0,50972083.0,0.0,2562476.0,83066885.0,41629941.0,141191865.0,25243338,161877780.0,106572084.0,515671,10856785.0,37739420.0,45562403.0,77088668.0,96686916.0,6329,1665,1476,1131,1226,1213,1283,942,723,0,104,3105,1255,3149,381,4375,3194,30,403,1142,1232,2029,2729
2024-03-01,신금호역 4번,호프-간이주점,74908788.0,4413,51625061.0,23283727.0,6339060.0,9115197.0,11624807.0,8607730.0,15938267.0,6993647.0,16290080.0,0.0,106610.0,29718738.0,12015001.0,30083346.0,2985093,40338531.0,30678975.0,110239,3164614.0,11895037.0,22199229.0,21818465.0,11829922.0,3304,1109,406,745,789,704,660,341,768,0,21,1832,960,1557,43,2179,2171,22,336,848,1170,1157,816
2024-03-01,신금호역 4번,커피-음료,11005572.0,1800,8694622.0,2310950.0,1806075.0,1979155.0,1575514.0,1717729.0,1616149.0,2103129.0,207821.0,0.0,1699482.0,4919042.0,3604115.0,782933.0,0,4325475.0,6589964.0,296365,367455.0,2687602.0,3530836.0,1969471.0,2063710.0,1459,341,281,335,288,271,284,304,37,0,281,755,611,153,0,728,1054,76,64,452,632,275,282
2024-03-01,금동어린이공원,한식음식점,314530819.0,9651,232499510.0,82031309.0,49466809.0,49648027.0,42514113.0,37403289.0,53467272.0,50944529.0,31086780.0,5465911.0,8091082.0,86998461.0,28473948.0,153943679.0,31557738,159917183.0,98799223.0,0,7189617.0,38046979.0,37131750.0,72014014.0,104334046.0,7379,2272,1561,1475,1343,1331,1669,1479,793,87,322,3273,1065,4042,862,5333,3342,0,258,1319,1252,2477,3367
2024-03-01,금동어린이공원,치킨전문점,45785723.0,1068,27247167.0,18538556.0,6553300.0,6033891.0,3766934.0,3033936.0,7859106.0,11577495.0,6961061.0,8951323.0,0.0,0.0,194172.0,18582246.0,18057982,22376190.0,16822254.0,0,4340393.0,6256276.0,11471778.0,10868573.0,6261423.0,680,388,155,136,107,107,175,213,175,116,0,0,10,486,456,578,421,0,116,166,266,275,177
2024-03-01,금동어린이공원,호프-간이주점,43712678.0,243,40162538.0,3550140.0,3403552.0,10164871.0,1570122.0,5591150.0,19432843.0,819263.0,2730877.0,4096316.0,0.0,0.0,23169927.0,3999136.0,12447299,41470427.0,2242251.0,0,0.0,0.0,35188864.0,6281563.0,2242251.0,189,54,34,15,62,62,16,27,27,54,0,0,37,117,35,227,16,0,0,0,90,137,16
2024-03-01,금동어린이공원,커피-음료,86247781.0,19295,54381045.0,31866736.0,9468616.0,11265764.0,12198927.0,10061943.0,11385795.0,14459284.0,17407452.0,53026.0,17228297.0,26716046.0,18697929.0,16290434.0,7262049,45494973.0,37799293.0,1303012,10917594.0,20677454.0,16085407.0,19373200.0,14937598.0,12563,6732,2373,2499,2833,2260,2598,2996,3736,12,4183,5524,4381,3623,1572,10573,8250,309,2423,4369,3849,4539,3332
2024-03-01,금동어린이공원,반찬가게,12774467.0,633,10169815.0,2604652.0,3227145.0,1072522.0,1139555.0,2370085.0,2360508.0,2604652.0,0.0,0.0,1240105.0,2738716.0,3744254.0,5051392.0,0,5937133.0,6521323.0,0,210674.0,665538.0,2738717.0,4572587.0,4270939.0,504,129,153,63,68,105,115,129,0,0,68,148,172,245,0,273,350,0,14,43,138,206,222
2024-03-01,금북초등학교,한식음식점,63166821.0,767,37460983.0,25705838.0,2974707.0,9867715.0,6496891.0,9304622.0,8817048.0,8695733.0,17010105.0,0.0,0.0,12750261.0,7109494.0,34323949.0,8983117,34483998.0,23221984.0,0,2786160.0,15374869.0,13870192.0,12785668.0,12889093.0,518,249,75,109,93,113,128,95,154,0,0,244,53,337,133,467,246,0,42,190,222,122,139
2024-03-01,금호사거리,한식음식점,1359120148.0,19761,1023932013.0,335188135.0,161424509.0,166957391.0,221892903.0,168288489.0,305368721.0,264660417.0,70527718.0,63650201.0,4524065.0,163009065.0,64901542.0,659971819.0,403063456,613541102.0,524960018.0,1287756,85496164.0,224713693.0,239503055.0,219888501.0,367611956.0,14173,5588,2748,2469,2876,2961,3119,3916,1672,721,134,4356,1916,8575,4059,10610,7220,17,1431,3653,3928,3675,5134
2024-03-01,금호사거리,분식전문점,173541998.0,10644,115527416.0,58014582.0,15803449.0,32465289.0,14354007.0,32182892.0,20721779.0,21868670.0,36145912.0,35187289.0,2176116.0,11995262.0,23416348.0,48386748.0,52380235,123569535.0,46760664.0,1066176,10398414.0,29011830.0,24934700.0,90932403.0,13986677.0,6775,3869,1471,1338,1230,1301,1435,1944,1925,172,140,1380,2490,4719,1743,5556,4976,210,1126,3063,2783,2160,1188
2024-03-01,금호사거리,호프-간이주점,37679614.0,193,19274649.0,18404965.0,3539416.0,505631.0,6472075.0,5299012.0,3458515.0,18404965.0,0.0,12681222.0,0.0,0.0,0.0,910136.0,24088256,26960239.0,3236038.0,0,0.0,6532751.0,2224776.0,1860722.0,19578028.0,132,61,10,10,31,41,40,61,0,112,0,0,0,10,71,132,30,0,0,51,20,20,70
2024-03-01,금호사거리,커피-음료,3918836.0,729,2441241.0,1477595.0,674553.0,313186.0,347984.0,519299.0,586219.0,776273.0,701322.0,0.0,433642.0,1523101.0,1108194.0,853899.0,0,1732790.0,2186046.0,0,209197.0,651510.0,977770.0,994471.0,1085888.0,509,220,123,75,91,102,118,117,103,0,74,295,215,145,0,345,384,0,59,125,150,222,173
2024-03-01,금호삼성래미안아파트,한식음식점,479471378.0,11215,363392911.0,116078467.0,56143939.0,66547072.0,97322680.0,50856888.0,92522332.0,69297539.0,46780928.0,9205941.0,13788429.0,119157301.0,34241854.0,227255795.0,75822058,224779419.0,117967721.0,1569794,23795990.0,73609226.0,62683171.0,92801117.0,88287844.0,8660,2555,2078,1571,1510,1783,1718,1466,1089,243,639,4645,1036,3320,1332,6766,3466,117,750,2102,1528,2786,2947
2024-03-01,금호삼성래미안아파트,호프-간이주점,16168046.0,297,13532668.0,2635378.0,0.0,0.0,12610286.0,0.0,922382.0,0.0,2635378.0,9289709.0,0.0,0.0,0.0,0.0,6878337,13664437.0,2503609.0,0,0.0,3452346.0,0.0,11793318.0,922382.0,264,33,0,0,231,0,33,0,33,99,0,0,0,0,198,231,66,0,0,99,0,165,33
2024-03-01,금호삼성래미안아파트,커피-음료,29930960.0,2293,16563209.0,13367751.0,3394905.0,4299550.0,3882643.0,2385878.0,2600233.0,5448997.0,7918754.0,0.0,0.0,11437301.0,15236066.0,3257593.0,0,8691785.0,19772854.0,105625,5589038.0,12099147.0,7194623.0,2734666.0,741542.0,1328,965,260,310,354,199,205,398,567,0,0,808,1168,317,0,646,1559,6,427,931,525,241,75
2024-03-01,상왕십리역 6번,한식음식점,545927628.0,21171,386748955.0,159178673.0,28564148.0,86661068.0,80942089.0,103712931.0,86868719.0,78466631.0,80712042.0,0.0,18401372.0,227096723.0,77094552.0,209035768.0,14299213,247545866.0,200081123.0,1116877,29479174.0,51033616.0,61436984.0,114688239.0,189872098.0,15043,6128,1182,3187,3466,3665,3543,3069,3059,0,917,8003,3426,7998,827,10429,9084,110,1953,2749,3148,4682,6872
2024-03-01,상왕십리역 6번,커피-음료,61193018.0,7527,37418017.0,23775001.0,8842242.0,11356034.0,5661206.0,2922413.0,8636122.0,12168103.0,11606898.0,0.0,12157758.0,26153276.0,17565776.0,5316208.0,0,22908683.0,33254162.0,0,14505496.0,20753992.0,12270824.0,4449587.0,4182944.0,4837,2690,1138,1502,776,285,1136,1474,1216,0,1578,3128,2149,672,0,3449,3897,0,2029,2412,1887,546,471
2024-03-01,행당역 2번,한식음식점,1278606362.0,30903,813455257.0,465151105.0,157572284.0,120955347.0,171706992.0,158616167.0,204604467.0,237594319.0,227556786.0,1380195.0,11442695.0,340737277.0,169813308.0,645979338.0,109253549,627227828.0,498002318.0,1852398,77022893.0,184860278.0,192680274.0,302201578.0,366612725.0,20774,10129,4072,3670,4485,3933,4614,5018,5111,24,632,10642,5165,13016,1424,15599,13193,220,2136,4547,5238,8138,8516
2024-03-01,행당역 2번,중식음식점,14538188.0,824,8148875.0,6389313.0,0.0,1782020.0,2084015.0,2470869.0,1811971.0,3359381.0,3029932.0,0.0,0.0,4762037.0,1644749.0,8131402.0,0,8910947.0,4384319.0,133116,1457438.0,2202175.0,4129726.0,4020589.0,1352222.0,500,324,0,110,125,175,90,184,140,0,0,315,115,394,0,485,314,15,96,141,202,259,86
2024-03-01,행당역 2번,치킨전문점,124401864.0,4050,91085116.0,33316748.0,13480937.0,16694053.0,14742894.0,17439177.0,28728055.0,18773415.0,14543333.0,4546491.0,238217.0,6524506.0,4562978.0,47965407.0,60564265,62677358.0,46912696.0,828390,8843235.0,14828927.0,34120038.0,35390260.0,15579207.0,2997,1053,555,591,480,618,753,616,437,286,18,79,341,1950,1376,2172,1618,71,548,657,913,1059,543
2024-03-01,행당역 2번,분식전문점,134607999.0,14260,94136701.0,40471298.0,11429937.0,15619941.0,23836155.0,17492226.0,25758442.0,19682910.0,20788388.0,43246.0,9120597.0,36227776.0,25804932.0,53537829.0,9873619,54830075.0,63375229.0,2464485,13465205.0,21863053.0,28421050.0,31646935.0,20344574.0,9912,4348,1341,1968,2166,2086,2351,2271,2077,5,989,3660,3000,5515,1091,6049,7736,519,2005,2282,2951,3632,2395
2024-03-01,행당역 2번,호프-간이주점,139129275.0,2074,93776974.0,45352301.0,17319100.0,10198505.0,16994432.0,22571759.0,26693178.0,26956009.0,18396292.0,28771262.0,0.0,0.0,1499090.0,29772318.0,79086605,88349111.0,47322038.0,0,8837043.0,65436747.0,27734634.0,19480833.0,14181891.0,1452,622,275,226,255,316,380,365,257,293,0,0,51,556,1174,1399,623,0,146,731,439,334,373
2024-03-01,행당역 2번,커피-음료,93802234.0,17973,60223490.0,33578744.0,10388966.0,10764026.0,13714390.0,13328829.0,12027279.0,15657739.0,17921005.0,0.0,15850084.0,38081206.0,21858690.0,17214870.0,797384,41738370.0,48173664.0,3689294,15223983.0,20377439.0,20275384.0,19464711.0,10881223.0,11404,6569,2215,2152,2460,2301,2276,2981,3588,0,3519,6120,4574,3606,154,8079,9562,1048,3569,3998,3750,3383,1893
2024-03-01,응봉산,한식음식점,64865535.0,2254,50813271.0,14052264.0,10806249.0,10323980.0,7622418.0,9909996.0,12150628.0,11056218.0,2996046.0,0.0,162179.0,24098832.0,6542645.0,31027422.0,3034457,33355844.0,18793570.0,234733,1762631.0,7592542.0,10926048.0,14800977.0,16832483.0,1846,408,393,445,244,367,397,268,140,0,9,1059,333,793,60,1272,657,17,85,307,401,478,641
2024-03-01,응봉산,커피-음료,2614125.0,347,2576622.0,37503.0,1125103.0,368783.0,299332.0,406981.0,376423.0,37503.0,0.0,0.0,156265.0,779932.0,1665427.0,12501.0,0,507215.0,2106910.0,0,65738.0,565051.0,880308.0,988458.0,114570.0,340,7,117,56,35,63,69,7,0,0,21,98,221,7,0,79,268,0,7,58,126,128,28
2024-03-01,왕십리파출소,한식음식점,721106981.0,11405,481261009.0,239845972.0,92636577.0,98964238.0,69571915.0,91044199.0,129044080.0,137827896.0,102018076.0,0.0,374283.0,152058609.0,51101785.0,438204392.0,79367912,367711892.0,232958104.0,1139814,24465311.0,110277999.0,123796365.0,172366070.0,168624440.0,8866,2539,1963,1584,1550,1664,2105,1463,1076,0,31,4741,895,4929,809,6253,3873,26,719,2124,2288,2333,2636
2024-03-01,상왕십리역 3번,한식음식점,2018131390.0,24648,1515437602.0,502693788.0,349975520.0,266451572.0,266861413.0,291608803.0,340540294.0,298408406.0,204285382.0,8686979.0,15930708.0,593245541.0,165440304.0,1049277736.0,185550122,790660743.0,444587033.0,0,45949683.0,205704201.0,193495461.0,405095062.0,385003365.0,19129,5519,4241,3511,3286,3881,4210,3469,2050,262,1375,10341,2750,8668,1252,13286,6767,0,1169,3170,3124,6197,6397
2024-03-01,상왕십리역 3번,분식전문점,77012670.0,7899,72542886.0,4469784.0,14817547.0,15859399.0,15502745.0,15722745.0,10640450.0,4469784.0,0.0,0.0,12035076.0,34693162.0,11321772.0,18962660.0,0,22636980.0,49746963.0,0,11216072.0,21094236.0,14260687.0,16765132.0,9047815.0,7443,456,1434,1569,1599,1610,1231,456,0,0,1212,3324,1260,2103,0,2321,5317,0,1243,2349,1423,1703,920
2024-03-01,상왕십리역 3번,호프-간이주점,95487457.0,1827,80153717.0,15333740.0,17017534.0,15054184.0,14146115.0,15661614.0,18274270.0,12223435.0,3110305.0,13761093.0,0.0,0.0,1505835.0,17410778.0,62809751,48952112.0,23182540.0,0,3868658.0,12406988.0,15635992.0,30125396.0,10097617.0,1504,323,295,272,312,257,368,255,68,239,0,0,32,409,1147,944,521,0,100,257,285,563,264
2024-03-01,상왕십리역 3번,커피-음료,104281480.0,14822,76740028.0,27541452.0,13920414.0,15876795.0,16486457.0,14463682.0,15992680.0,14719111.0,12822341.0,0.0,13295930.0,37680028.0,28412130.0,23085077.0,1808315,41169129.0,52425667.0,884309,19838764.0,27268224.0,16486442.0,17076966.0,12040092.0,10980,3842,2204,2212,2310,1983,2271,2034,1808,0,2847,4950,3768,3001,256,6403,7818,163,3284,4258,2297,2584,1630
2024-03-01,청계천박물관,한식음식점,108493151.0,5075,108493151.0,0.0,33972603.0,22062005.0,18976208.0,22119682.0,11362653.0,0.0,0.0,0.0,12948811.0,64945926.0,11910599.0,18687815.0,0,69444845.0,11564527.0,0,2307137.0,19899063.0,26243691.0,16611391.0,15948089.0,5075,0,1383,981,923,1240,548,0,0,0,519,3026,520,1010,0,3432,663,0,144,1010,1269,894,778
2024-03-01,성동구보건소,한식음식점,427169299.0,5919,319801248.0,107368051.0,48628451.0,57011250.0,70184009.0,67647342.0,76330196.0,82048391.0,25319660.0,29902161.0,257485.0,42527440.0,11266294.0,169851028.0,173364891,248266035.0,117142577.0,697624,72171486.0,127247247.0,60126167.0,61829333.0,43336756.0,4205,1714,736,855,799,927,888,1053,661,762,24,542,93,2127,2371,3417,2144,24,1326,1781,960,773,695
